103941	250.207.60.242	-22.3489288164	26.4568360204
407901	36.188.181.35	2.62443621887	-96.6489338297
73018	180.69.139.92	3.07112328235	144.586209964
10294	171.129.255.185	9.5910077512	23.0598744382
285764	172.56.79.177	24.4527169329	-73.9764099572
355352	227.150.94.128	-53.4975500317	-93.9983622917
77510	177.212.187.98	-16.0886481258	-140.885639797
450249	103.180.187.231	72.9516527967	169.506022745
42874	126.190.83.172	-86.7050341861	7.42163261722
332761	59.29.0.76	-86.6660661158	94.8107024264
327700	199.95.29.133	-67.0424959628	176.546472502
359401	31.145.46.94	-39.9594027751	96.8070748734
347838	75.215.230.70	-33.7110103053	-81.8740316213
68421	210.169.86.7	-55.9040777322	180.473192913
11387	144.2.105.251	-40.4177692394	81.3824750867
154728	44.64.162.36	20.488009095	119.817992701
39267	80.86.94.14	0.128094075152	180.08965739
338340	81.29.140.58	32.6032877455	96.8103969666
274943	195.60.1.231	-14.4520619193	137.672579014
103267	82.166.153.185	-54.8779414421	27.8828021829
294921	36.220.144.132	-4.11330473078	90.2206107228
195731	168.129.35.161	-46.1756353844	99.8030060254
10296	33.147.204.47	88.6233746754	175.785732848
453599	73.92.142.206	-32.1806804902	14.1699559455
197973	113.114.102.106	-57.6750501987	30.7340432963
177361	54.118.131.40	-43.485945885	-147.898656426
2853	23.219.44.26	31.9425625908	39.7039452832
438877	81.62.64.172	-74.3278744725	103.494317595
61208	64.77.203.225	67.6709178392	51.1158358582
419928	37.222.100.52	-69.7812521266	-55.3444993039
398936	24.70.160.58	-83.8478903286	-78.3806085091
110311	221.114.122.94	89.5038863253	153.345762061
340662	76.21.92.17	-36.8955103089	77.8868680214
25340	22.15.205.94	-12.3994798748	-12.5020814204
438761	206.177.208.242	2.49811322914	-60.605932273
282873	131.74.46.167	-10.026572804	-169.902877135
181647	140.247.201.167	-36.6408118464	15.5396855103
40386	33.234.147.36	-26.8707371273	-102.944368062
416772	208.242.161.4	-34.1424941186	15.9696222682
161974	21.80.225.120	66.4859677658	35.8566190942
399128	12.120.107.213	35.5623375708	-150.2650579
289425	159.233.190.103	48.7215179581	79.334103335
86213	186.54.27.221	-6.66781773998	-33.3320289535
213324	174.31.143.134	-57.4357302452	54.3121976702
44515	48.184.225.49	46.6746852041	50.8468600051
37746	30.38.74.249	86.7044969327	-18.8652992057
120725	194.146.190.59	-50.7579624052	-31.5165924192
135618	38.186.103.243	79.47903119	-169.08552348
442075	211.249.226.56	-8.0128155545	158.515118262
281781	34.171.129.227	78.1683371143	-31.8887732195
64514	218.99.242.154	-52.0377948263	-62.5720558914
310255	232.14.173.167	-48.2881536869	154.116723857
97907	44.30.250.238	-47.738835589	130.429191792
16311	97.128.231.84	-13.9284911785	-27.6130886926
108575	83.178.235.135	-44.7125350852	57.2564489006
344419	167.94.134.201	-52.0187222771	126.614616125
366011	120.9.182.166	36.8599830468	-104.086469108
226047	194.199.123.187	46.0465306896	134.671469447
375311	149.15.39.168	-53.0945131708	10.0158511544
366153	118.183.199.22	83.5532746304	-135.303545059
416558	219.214.172.12	-39.1276702252	-3.71765148429
69088	249.35.181.224	-58.7442146445	117.752939422
3020	164.63.167.67	-61.6719219809	-33.5313341309
356394	247.238.28.26	2.94293174439	163.337662273
253921	225.143.100.67	-70.8735438176	-96.0244821323
69676	155.154.91.202	5.82035983481	-41.9281449427
339632	255.221.222.225	20.0582884888	-17.4215523511
23455	124.140.250.147	70.5483577855	-162.139270963
139484	2.218.51.86	-50.3311918953	-33.016160331
107872	66.111.190.186	38.0810811247	-7.77241389203
212071	75.59.222.202	-32.4560070178	-148.255663309
190028	215.137.19.214	-78.720275082	-134.852198804
85290	149.217.38.217	8.95704414134	-177.898113836
254245	245.11.8.96	74.6990998913	114.957382044
237052	182.183.128.23	83.9505954569	-110.808565048
218209	169.1.73.50	84.9591907752	-16.026855941
442893	239.60.66.6	-86.1582326015	-30.3220504246
401552	238.180.178.56	81.4633042402	91.5978105333
365571	5.149.223.217	-85.366250206	-112.621500779
4350	124.238.213.93	3.20250989833	176.411992281
12847	166.255.30.116	-29.3554295421	-25.4670784264
